,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years
0,ABCB,32,09/26/2014,06/29/2022,2.96875,0.15,100.0,1,2014,28
1,JACK,7,12/01/2020,06/06/2022,3.142857142857143,0.44,10.0,1,2020,8
2,OTTR,135,11/08/1988,05/12/2022,2.977777777777778,0.4125,5.769230769230759,4,1988,34
3,NRIM,109,04/13/1995,06/08/2022,2.9908256880733943,0.41,90.0,3,1995,27
4,FTAI,28,08/19/2015,05/12/2022,2.892857142857143,0.33,120.0,1,2015,7
5,BFST,17,05/14/2018,05/12/2022,2.823529411764706,0.12,25.0,1,2018,4
6,PEP,52,09/02/2009,06/02/2022,3.0,1.15,15.418502202643168,1,2009,22
7,GPC,37,06/05/2013,06/02/2022,2.918918918918919,0.895,9.815950920245399,1,2013,9
8,IBCP,32,08/01/2014,05/04/2022,3.03125,0.22,33.33333333333334,1,2014,34
9,AZTA,42,09/07/2011,12/02/2021,2.9285714285714284,0.1,25.0,1,2011,11
10,CCI,34,03/18/2014,06/14/2022,2.911764705882353,1.47,134.2857142857143,1,2014,8
11,RRR,2,03/14/2022,06/15/2022,3.5,0.25,0.0,0,2022,6
12,DAIO,1,03/09/1989,03/09/1989,0.0,4.15,0.0,0,1989,33
13,PFBC,31,01/02/2015,07/06/2022,3.0,0.43,26.66666666666667,1,2015,21
14,TXN,87,10/27/2000,05/06/2022,2.9770114942528734,1.15,100.0,3,2000,22
15,RWAY,3,11/05/2021,05/09/2022,2.0,0.3,11.1111111111111,0,2021,1
16,CBTX,19,12/29/2017,06/28/2022,2.8421052631578947,0.13,100.0,1,2017,5
17,LKQ,3,11/09/2021,05/18/2022,2.0,0.25,0.0,0,2021,1
18,OXLCO,12,09/15/2021,08/16/2022,0.9166666666666666,0.125,0.0,0,2021,1
19,RSG,39,09/27/2013,06/30/2022,2.6923076923076925,0.46,8.695652173913047,1,2013,9
20,HRZN,123,08/19/2011,08/17/2022,1.0975609756097562,0.1,50.0,1,2011,0
21,RPRX,8,09/14/2020,05/19/2022,2.5,0.19,13.333333333333343,1,2020,2
22,HSTM,1,03/05/2018,03/05/2018,0.0,1.0,0.0,0,2018,4
23,FBMS,45,05/10/2011,05/09/2022,3.0,0.18,40.0,1,2011,18
24,NEPT,1,10/11/2012,10/11/2012,0.0,0.003416,0.0,0,2012,10
25,OTEX,37,05/29/2013,06/02/2022,2.945945945945946,0.2209,15.94202898550725,1,2013,9
26,JMSB,1,05/09/2022,05/09/2022,0.0,0.2,0.0,0,2022,0
27,CCBG,33,06/05/2014,06/03/2022,3.0,0.16,50.0,1,2014,25
28,GAINZ,6,10/14/2021,01/12/2023,2.5,0.3046875,23.287669569987173,0,2021,1
29,EQBK,4,09/29/2021,06/29/2022,2.25,0.08,0.0,0,2021,1
30,GPRE,24,09/03/2013,05/23/2019,2.8333333333333335,0.12,100.0,0,2013,9
31,AMT,37,06/13/2013,06/16/2022,2.918918918918919,1.43,10.526315789473685,1,2013,9
32,DGX,37,06/28/2013,07/05/2022,2.945945945945946,0.66,15.151515151515142,1,2013,9
33,NWE,70,03/22/2005,06/14/2022,2.9571428571428573,0.63,24.0,2,2005,17
34,CSQ,214,06/09/2004,06/10/2022,1.0093457943925233,0.1025,38.82926829268294,2,2004,0
35,DALN,47,08/10/2011,08/11/2022,2.872340425531915,0.16,2712.5,1,2011,14
36,ATRI,78,11/26/2003,06/14/2022,2.8846153846153846,1.95,1685.7142857142856,2,2003,34
37,UPS,36,08/15/2013,05/13/2022,2.9166666666666665,1.52,49.019607843137265,1,2013,9
38,OBT,4,09/02/2021,06/01/2022,2.25,0.2,0.0,0,2021,1
39,JD,1,05/19/2022,05/19/2022,0.0,1.26,0.0,0,2022,0
40,OZK,99,10/08/1997,04/13/2022,2.9696969696969697,0.31,66.66666666666669,3,1997,25
41,CNOB,97,04/15/1998,05/13/2022,3.020618556701031,0.155,83.33333333333334,3,1998,26
42,PTVE,6,02/11/2021,05/27/2022,2.5,0.1,0.0,0,2021,1
43,WHF,42,12/26/2012,06/16/2022,2.7142857142857144,0.355,228.7037037037037,1,2012,10
44,SSSSL,2,03/14/2022,06/14/2022,1.5,0.375,-1.4210854715202004e-14,0,2022,0
45,GLPI,36,01/09/2014,06/09/2022,2.8055555555555554,0.705,187.5,1,2014,8
46,HQI,8,08/31/2020,05/31/2022,2.625,0.06,20.0,1,2020,2
47,CLAR,6,02/05/2021,05/06/2022,3.0,0.025,0.0,0,2021,4
48,STCN,1,03/15/2011,01/20/2015,0.0,0.0,0.0,0,2011,11
49,CHSCN,33,06/12/2014,06/16/2022,2.909090909090909,0.44375,0.0,1,2014,8
50,CPHC,2,03/30/2022,06/29/2022,2.5,0.07,0.0,0,2022,20
51,AROW,115,11/24/1993,05/31/2022,2.991304347826087,0.27,37.5,3,1993,34
52,NSYS,1,08/31/1993,08/31/1993,0.0,0.06,0.0,0,1993,29
53,FBIZ,67,12/28/2005,05/06/2022,2.9402985074626864,0.1975,100.0,2,2005,0
54,LH,1,05/18/2022,05/18/2022,0.0,0.72,0.0,0,2022,0
55,EXC,90,08/28/2000,05/12/2022,2.9,0.3375,160.20583190394512,3,2000,22
56,VRTS,33,07/29/2014,07/28/2022,2.909090909090909,1.5,82.92682926829269,1,2014,8
57,ONB,82,02/27/2002,05/31/2022,2.9634146341463414,0.14,28.571428571428555,2,2002,20
58,FSTR,23,03/23/2011,09/07/2016,2.869565217391304,0.04,33.33333333333334,0,2011,11
59,LYB,38,05/30/2013,06/03/2022,2.8684210526315788,6.39,1400.0,1,2013,9
60,HNRG,29,12/12/2012,01/30/2020,3.0689655172413794,0.04,0.0,1,2012,12
61,BALL,1,05/31/2022,05/31/2022,0.0,0.2,0.0,0,2022,0
62,GEG,1,06/13/2007,06/13/2007,0.0,1.2,0.0,0,2007,15
63,GE,37,06/20/2013,06/27/2022,2.918918918918919,0.08,700.0,1,2013,9
64,VLY,52,09/02/2009,06/14/2022,3.0,0.11,1.4210854715202004e-14,1,2009,22
65,MNSB,2,02/02/2022,05/04/2022,1.5,0.05,0.0,0,2022,0
66,CGO,195,12/28/2005,06/10/2022,1.0153846153846153,0.1,56.099999999999994,2,2005,0
67,TPG,1,05/19/2022,05/19/2022,0.0,0.44,0.0,0,2022,0
68,SALM,32,06/13/2012,03/23/2020,3.0,0.025,42.85714285714283,1,2012,16
69,PARAA,66,02/24/2006,06/14/2022,2.9696969696969697,0.24,100.0,2,2006,16
70,GOODO,12,07/22/2021,06/21/2022,0.9166666666666666,0.125,0.0,0,2021,1
71,WEN,67,11/03/2005,05/31/2022,3.0,0.125,100.0,2,2005,22
72,JJSF,71,12/13/2004,06/16/2022,2.9577464788732395,0.633,100.0,2,2004,18
73,CF,36,08/14/2013,05/13/2022,2.9166666666666665,0.4,150.0,1,2013,9
74,FMBH,6,02/18/2021,05/17/2022,3.0,0.22,7.317073170731717,0,2021,22
75,KINS,44,08/26/2011,05/27/2022,2.9318181818181817,0.04,33.33333333333334,1,2011,11
76,TXRH,4,09/07/2021,06/07/2022,3.25,0.46,15.0,0,2021,11
77,CRWS,7,12/10/2020,06/16/2022,3.0,0.08,437.5,1,2020,12
78,WDC,31,09/26/2012,04/02/2020,2.935483870967742,0.5,33.33333333333334,1,2012,10
79,SCHL,56,07/31/2008,04/28/2022,2.9464285714285716,0.15,33.33333333333334,2,2008,14
80,RCL,28,05/17/2013,03/05/2020,2.9285714285714284,0.78,108.33333333333334,1,2013,9
81,ATLC,1,12/29/2009,12/29/2009,0.0,0.5,0.0,0,2009,13
82,OCC,21,11/03/2010,10/28/2015,2.8095238095238093,0.02,50.0,0,2010,12
83,HTLD,76,09/15/2003,06/24/2022,2.960526315789474,0.02,10000.0,2,2003,19
84,SBRA,45,05/12/2011,05/13/2022,2.933333333333333,0.3,44.51827537926033,1,2011,11
85,MNRO,36,08/15/2013,06/03/2022,3.0277777777777777,0.28,18.181818181818187,1,2013,17
86,CDK,31,11/26/2014,06/16/2022,2.935483870967742,0.15,12.5,1,2014,8
87,CME,89,03/06/2003,06/09/2022,2.595505617977528,1.0,480.0,2,2003,19
88,LMST,1,06/16/2022,06/16/2022,3.0,0.05,0.0,0,2022,16
89,ROST,5,06/07/2021,06/06/2022,3.0,0.31,8.771929824561411,0,2021,28
90,CGABL,6,07/29/2021,10/31/2022,2.5,0.2890625,0.0,0,2021,1
91,SSBI,64,08/08/2006,05/11/2022,2.953125,0.12,22.22222222222223,2,2006,16
92,GENC,1,12/14/1995,12/14/1995,0.0,0.05,0.0,0,1995,27
93,MMC,36,07/09/2013,04/05/2022,2.9166666666666665,0.535,15.053763440860209,1,2013,9
94,HSKA,3,03/28/2012,09/26/2012,2.0,0.1,0.0,0,2012,10
95,CRAI,23,11/16/2016,05/27/2022,2.869565217391304,0.31,21.428571428571416,1,2016,6
96,PG,36,07/17/2013,04/21/2022,2.9166666666666665,0.913,9.987357774968388,1,2013,9
97,MERC,27,12/23/2015,06/28/2022,3.0,0.075,15.384615384615387,1,2015,25
98,RAVE,13,10/08/1997,10/04/2000,2.769230769230769,0.06,0.0,0,1997,25
99,FMAO,20,06/22/2017,03/31/2022,2.85,0.19,7.692307692307708,1,2017,5
100,AVY,36,08/30/2013,05/31/2022,2.9166666666666665,0.75,20.689655172413808,1,2013,9
101,EOG,40,07/15/2013,07/14/2022,2.7,0.75,385.4368932038835,1,2013,9
102,ANDE,63,12/28/2006,06/30/2022,3.0,0.18,63.15789473684211,2,2006,26
103,OFS,32,09/12/2014,06/22/2022,3.0,0.29,108.8235294117647,1,2014,9
104,SBGI,46,02/25/2011,05/31/2022,3.0,0.25,666.6666666666666,1,2011,18
105,EDUC,15,09/14/2018,02/18/2022,2.933333333333333,0.1,66.66666666666669,1,2018,25
106,ROLL,1,05/28/2014,05/28/2014,0.0,2.0,0.0,0,2014,8
107,AMAT,70,05/16/2005,08/24/2022,2.9571428571428573,0.26,100.0,2,2005,17
108,WBA,88,08/16/2000,05/19/2022,2.965909090909091,0.4775,900.0,3,2000,22
109,AMGN,44,08/16/2011,05/16/2022,2.9318181818181817,1.94,30.55555555555557,1,2011,11
110,DFS,36,08/06/2013,05/25/2022,2.9166666666666665,0.6,20.0,1,2013,9
111,SBT,9,02/13/2018,02/20/2020,2.6666666666666665,0.01,0.0,1,2018,4
112,CE,36,08/01/2013,04/27/2022,2.888888888888889,0.68,38.888888888888886,1,2013,9
113,FANG,17,05/18/2018,05/11/2022,2.823529411764706,3.05,408.33333333333337,1,2018,4
114,FONR,4,05/13/1998,03/18/1999,2.5,0.0075,1.4210854715202004e-14,0,1998,24
115,FIBK,37,08/01/2013,05/09/2022,2.918918918918919,0.41,76.47058823529412,1,2013,12
116,WMPN,1,04/29/2022,04/29/2022,3.0,0.03,0.0,0,2022,1
117,PKBK,32,10/09/2014,07/01/2022,3.0,0.16,25.0,1,2014,16
118,CAG,36,07/29/2013,04/28/2022,2.9166666666666665,0.313,29.107981220657308,1,2013,9
119,O,107,07/30/2013,06/30/2022,1.0,0.248,4.237288135593232,1,2013,9
120,TSBK,37,05/08/2013,05/12/2022,3.0,0.22,76.9230769230769,1,2013,24
121,CB,38,06/19/2013,06/16/2022,2.8421052631578947,0.83,17.543859649122822,1,2013,9
122,CVCY,28,08/05/2015,05/05/2022,2.9642857142857144,0.12,16.666666666666686,1,2015,20
123,SSB,91,11/10/1999,05/12/2022,2.967032967032967,0.49,7.692307692307708,3,1999,23
124,BAC,36,09/04/2013,06/02/2022,2.9166666666666665,0.21,400.0,1,2013,9
125,ICE,36,12/12/2013,06/14/2022,2.8333333333333335,0.38,20.0,1,2013,9
126,ANTM,31,12/03/2014,06/09/2022,2.903225806451613,1.28,42.69406392694063,1,2014,8
127,CPSI,71,05/07/2003,08/14/2020,2.915492957746479,0.1,117.39130434782606,2,2003,19
128,TSN,37,08/28/2013,08/31/2022,2.918918918918919,0.46,50.0,1,2013,9
129,OCGN,1,09/30/2019,09/30/2019,0.0,1.0,0.0,0,2019,3
130,JRSH,15,11/16/2018,05/26/2022,2.8,0.05,0.0,1,2018,4
131,BHFAL,15,11/29/2018,05/31/2022,2.8,0.390625,0.0,1,2018,4
132,MPB,17,08/07/2018,05/09/2022,2.823529411764706,0.2,280.0,1,2018,22
133,OFSSH,3,01/13/2022,07/14/2022,2.0,0.309375,0.0,0,2022,0
134,BTCS,1,03/16/2022,03/16/2022,0.0,0.05,0.0,0,2022,0
135,EGLE,3,11/12/2021,05/13/2022,2.0,2.0,2.499999999999986,0,2021,1
136,TRMD,2,05/01/2020,08/26/2020,1.5,0.85,750.0,1,2020,2
137,SIGA,1,05/16/2022,05/16/2022,0.0,0.45,0.0,0,2022,0
138,LCUT,8,10/30/2020,04/29/2022,2.625,0.0425,-1.4210854715202004e-14,1,2020,25
139,ESSA,57,06/12/2008,06/15/2022,2.9473684210526314,0.15,40.0,2,2008,14
140,SOHO,34,12/13/2011,03/12/2020,3.0,0.13,50.0,1,2011,17
141,FCRD,50,08/31/2010,06/14/2022,2.84,0.1,560.0,1,2010,12
142,FRBA,22,02/08/2017,05/12/2022,2.8636363636363638,0.06,100.0,1,2017,5
143,OKE,36,08/01/2013,04/29/2022,2.888888888888889,0.935,40.0,1,2013,9
144,PLD,37,06/07/2013,06/15/2022,2.918918918918919,0.79,25.396825396825392,1,2013,9
145,CECE,25,09/13/2011,09/14/2017,2.88,0.075,40.0,0,2011,11
146,RMD,36,08/16/2013,05/11/2022,2.9166666666666665,0.42,12.000000000000014,1,2013,9
147,SAFT,78,02/27/2003,05/31/2022,2.9615384615384617,0.9,60.0,2,2003,19
148,BGFV,9,11/30/2020,05/31/2022,2.3333333333333335,0.25,566.6666666666667,1,2020,18
149,LGND,1,04/03/2007,04/03/2007,0.0,2.5,0.0,0,2007,15
150,TJX,6,05/12/2021,08/10/2022,3.0,0.295,13.461538461538453,0,2021,9
151,ENSG,59,12/27/2007,06/29/2022,2.9491525423728815,0.055,12.5,2,2007,15
152,ALCO,43,12/28/2011,06/23/2022,2.9767441860465116,0.5,177.77777777777777,1,2011,34
153,FNWB,15,11/29/2018,05/12/2022,2.8,0.07,33.33333333333334,1,2018,4
154,PME,10,05/20/2016,07/30/2018,2.8,0.01,0.0,0,2016,8
155,STX,36,08/05/2013,06/23/2022,3.0277777777777777,0.7,25.581395348837205,1,2013,19
156,EWBC,94,02/18/1999,04/29/2022,2.9574468085106385,0.4,400.0,3,1999,23
157,NRC,5,06/29/2021,06/29/2022,2.8,0.24,100.0,0,2021,8
158,CVBF,85,07/02/2001,06/29/2022,2.988235294117647,0.19,28.571428571428555,3,2001,23
159,AMNB,93,06/09/1999,06/02/2022,2.967741935483871,0.28,13.333333333333343,3,1999,23
160,AGNC,119,06/30/2008,06/29/2022,1.411764705882353,0.12,222.5806451612903,2,2008,14
161,KDP,51,12/17/2009,06/30/2022,2.9411764705882355,0.1875,17787.93103448276,1,2009,13
162,JBHT,36,07/31/2013,05/12/2022,3.0,0.4,33.33333333333334,1,2013,34
163,PNC,36,07/11/2013,04/12/2022,2.9166666666666665,1.5,36.363636363636346,1,2013,9
164,FSBW,37,05/13/2013,05/11/2022,2.918918918918919,0.3,50.0,1,2013,0
165,BRO,36,08/05/2013,05/06/2022,2.9166666666666665,0.102,11.818181818181827,1,2013,9
166,LKFN,95,10/07/1998,04/22/2022,3.0,0.4,22.22222222222223,3,1998,25
167,LHX,13,05/16/2019,06/02/2022,2.8461538461538463,1.12,20.0,1,2019,3
168,CEG,2,02/24/2022,05/12/2022,1.5,0.141,0.0,0,2022,0
169,IP,36,08/13/2013,05/26/2022,2.9166666666666665,0.463,16.66666666666667,1,2013,9
170,K,36,08/29/2013,05/31/2022,2.9166666666666665,0.58,6.521739130434781,1,2013,9
171,TREE,1,12/13/2012,12/13/2012,0.0,1.0,0.0,0,2012,10
172,NWL,88,08/17/2000,05/27/2022,2.965909090909091,0.23,60.0,3,2000,22
173,AMAL,15,11/15/2018,05/10/2022,2.8,0.08,33.33333333333334,1,2018,4
174,FXNC,13,05/30/2019,05/26/2022,2.769230769230769,0.14,22.22222222222223,1,2019,3
175,PCSB,17,05/10/2018,05/12/2022,2.823529411764706,0.07,50.0,1,2018,4
176,SEAT,1,10/28/2021,10/28/2021,0.0,0.23,0.0,0,2021,1
177,TCBC,1,06/24/2022,06/24/2022,0.0,0.05,0.0,0,2022,0
178,PRTK,2,06/04/2014,10/31/2014,2.0,0.6674,0.0,0,2014,8
179,TER,33,05/07/2014,05/24/2022,2.909090909090909,0.11,28.571428571428555,1,2014,8
180,OSBC,24,07/27/2016,04/28/2022,3.0,0.05,400.0,1,2016,29
181,SIMO,38,02/19/2013,05/11/2022,2.9210526315789473,0.5,50.0,1,2013,9
182,HAPP,1,08/07/2020,08/07/2020,0.0,0.015,0.0,1,2020,2
183,EMR,36,08/14/2013,05/12/2022,2.9166666666666665,0.515,9.302325581395351,1,2013,9
184,PPG,36,08/08/2013,05/09/2022,2.9166666666666665,0.59,12.5,1,2013,9
185,HBNC,96,10/02/1998,04/07/2022,2.9375,0.15,20.0,3,1998,24
186,MDRR,3,10/22/2021,04/14/2022,3.0,0.02,0.0,0,2021,4
187,TT,11,03/12/2020,09/01/2022,2.727272727272727,0.67,13.559322033898312,1,2020,2
188,UFCS,70,05/27/2005,06/02/2022,2.9714285714285715,0.16,867.741935483871,2,2005,34
189,NBN,90,02/02/2000,05/03/2022,3.011111111111111,0.01,28.0,3,2000,34
190,HUM,13,06/27/2019,06/29/2022,3.0,0.788,13.636363636363626,1,2019,9
191,CNNB,1,04/29/2022,04/29/2022,0.0,1.0,0.0,0,2022,0
192,TIPT,29,05/20/2015,05/20/2022,2.9310344827586206,0.04,20.0,1,2015,15
193,MARPS,114,02/22/1994,05/27/2022,3.0,0.1975,152.5633881303984,3,1994,34
194,IAC,1,05/25/2021,05/25/2021,0.0,84.55188,0.0,0,2021,1
195,ALB,36,09/11/2013,06/09/2022,2.9166666666666665,0.395,14.583333333333357,1,2013,9
196,CLRO,14,12/10/2014,03/06/2018,2.7857142857142856,0.07,42.85714285714283,0,2014,8
197,OCFC,100,07/24/1997,05/06/2022,2.98,0.17,26.66666666666667,3,1997,25
198,FCNCA,125,06/18/1991,05/27/2022,2.992,0.47,25.0,3,1991,34
199,CIVB,42,01/12/2012,05/09/2022,3.0238095238095237,0.14,33.33333333333334,1,2012,21
200,CUBA,11,12/19/2019,05/20/2022,2.909090909090909,0.26475,70.53140096618355,1,2019,28
201,BGCP,56,09/11/2008,05/18/2022,2.9285714285714284,0.01,133.33333333333337,2,2008,14
202,KFFB,39,10/29/2012,04/28/2022,2.948717948717949,0.1,0.0,1,2012,17
203,SHOO,5,06/14/2021,06/10/2022,3.0,0.21,40.0,0,2021,17
204,MVBF,18,03/01/2018,05/31/2022,2.7777777777777777,0.17,40.0,1,2018,4
205,SKYW,90,12/29/1997,03/30/2020,3.0,0.14,60.0,3,1997,34
206,MKC,36,07/03/2013,04/08/2022,2.9166666666666665,0.37,10.63829787234043,1,2013,9
207,NXGN,35,06/13/2007,12/09/2015,3.0285714285714285,0.175,20.0,1,2007,17
208,SRE,38,06/26/2013,07/06/2022,2.8684210526315788,1.145,101.33333333333334,1,2013,9
209,RELL,135,11/17/1988,05/05/2022,2.977777777777778,0.06,150.0,4,1988,34
210,SLM,13,06/06/2019,06/02/2022,3.0,0.11,266.6666666666667,1,2019,22
211,KIM,7,12/08/2020,06/08/2022,3.0,0.2,60.0,1,2020,9
212,CHCO,80,10/11/2002,07/14/2022,3.0,0.6,33.33333333333334,2,2002,34
213,CHSCL,30,03/13/2015,06/16/2022,2.9,0.46875,26.760449117341636,1,2015,7
214,FBNC,125,06/24/1991,06/29/2022,3.0,0.22,69.23076923076923,3,1991,34
215,ONBPO,2,05/04/2022,08/04/2022,1.5,0.4375,0.0,0,2022,0
216,PSX,36,08/14/2013,05/20/2022,2.9166666666666665,0.97,28.205128205128204,1,2013,9
217,JPM,37,07/02/2013,07/05/2022,2.918918918918919,1.0,42.85714285714283,1,2013,9
218,COHU,102,11/28/1994,02/24/2020,2.9705882352941178,0.06,33.33333333333334,3,1994,28
219,SYF,24,08/10/2016,04/29/2022,2.8333333333333335,0.22,40.0,1,2016,6
220,IGIC,1,06/03/2022,06/03/2022,2.0,0.01,-94.73684210526315,0,2022,2
221,MSI,36,09/11/2013,06/14/2022,2.9166666666666665,0.79,20.588235294117638,1,2013,9
222,PEBO,43,11/03/2011,05/06/2022,3.0,0.38,18.181818181818187,1,2011,29
223,IR,2,03/08/2022,05/19/2022,3.0,0.02,0.0,0,2022,9
224,GRIN,3,12/02/2021,06/09/2022,2.0,0.47,0.0,0,2021,1
225,VNO,37,08/08/2013,05/06/2022,2.8378378378378377,0.53,195.45454545454544,1,2013,9
226,TANNZ,18,06/28/2018,09/29/2022,3.0,0.5,0.0,1,2018,0
227,DWSN,1,12/13/2012,12/13/2012,0.0,0.15,0.0,0,2012,10
228,NFBK,37,05/06/2013,05/10/2022,3.0,0.13,416.66666666666674,1,2013,14
229,AEPPZ,7,11/12/2020,05/12/2022,2.5714285714285716,0.765625,0.0,1,2020,2
230,RILY,23,11/25/2016,05/10/2022,3.0,1.0,833.3333333333334,1,2016,8
231,WFC,36,08/07/2013,05/05/2022,2.9166666666666665,0.25,100.0,1,2013,9
232,GIS,36,07/08/2013,04/07/2022,2.9166666666666665,0.51,7.89473684210526,1,2013,9
233,CSGS,37,07/08/2013,06/15/2022,2.891891891891892,0.265,11.111111111111114,1,2013,9
234,CBOE,50,09/01/2010,05/27/2022,2.8,0.48,400.0,1,2010,12
235,ZTS,19,01/18/2018,07/20/2022,2.9473684210526314,0.325,30.15873015873018,1,2018,9
236,OXSQG,4,07/14/2021,04/13/2022,2.25,0.34375,26.76082306954791,0,2021,1
237,CTRN,19,08/28/2015,03/02/2020,2.8947368421052633,0.08,33.33333333333334,1,2015,7
238,KEQU,91,02/26/1997,09/09/2019,3.010989010989011,0.19,25.0,2,1997,34
239,CMI,36,08/20/2013,05/19/2022,2.9166666666666665,1.45,25.0,1,2013,9
240,MGM,22,03/08/2017,06/09/2022,2.8636363636363638,0.002,15.384615384615387,1,2017,5
241,ESQ,1,05/13/2022,05/13/2022,0.0,0.09,0.0,0,2022,0
242,MOS,34,03/04/2014,06/01/2022,3.0,0.15,100.0,1,2014,9
243,CHSCO,35,12/12/2013,06/16/2022,2.914285714285714,0.492188,0.0,1,2013,9
244,SCHW,36,08/07/2013,05/12/2022,2.9166666666666665,0.2,30.769230769230774,1,2013,9
245,GT,25,01/29/2014,01/31/2020,3.0,0.16,42.85714285714283,1,2014,22
246,LARK,99,10/30/1997,05/10/2022,3.01010101010101,0.21,100.0,3,1997,28
247,DNUT,4,10/26/2021,07/26/2022,2.25,0.035,0.0,0,2021,1
248,OMAB,2,01/14/2022,05/20/2022,2.5,1.8212125,129.2855713195157,0,2022,15
249,OAS,9,03/05/2021,05/31/2022,1.5555555555555556,2.94,966.6666666666667,0,2021,1
250,RILYG,4,01/13/2022,10/13/2022,2.25,0.3125,57.89471024931197,0,2022,0
251,MSCI,31,10/10/2014,05/12/2022,2.935483870967742,1.04,52.63157894736841,1,2014,8
252,CCOI,40,08/20/2012,05/12/2022,2.925,0.88,164.28571428571428,1,2012,10
253,BRKR,26,03/02/2016,05/31/2022,2.8461538461538463,0.05,25.0,1,2016,6
254,BSVN,12,09/30/2019,06/21/2022,2.75,0.12,400.0,1,2019,3
255,CNP,2,02/16/2022,05/18/2022,3.0,0.17,-1.4210854715202004e-14,0,2022,9
256,CXDO,2,02/17/2022,05/26/2022,1.5,0.005,0.0,0,2022,0
257,SHW,36,08/14/2013,05/19/2022,2.9166666666666665,0.6,31.395348837209298,1,2013,9
258,FRT,36,09/19/2013,06/21/2022,2.9166666666666665,1.07,11.538461538461533,1,2013,9
259,ABC,36,08/19/2013,05/13/2022,2.9166666666666665,0.46,23.40425531914893,1,2013,9
260,RNST,90,03/23/2000,06/15/2022,3.0,0.22,6.25,3,2000,29
261,MET,36,08/07/2013,05/09/2022,2.9166666666666665,0.5,27.272727272727266,1,2013,9
262,VLO,36,08/12/2013,05/11/2022,2.9166666666666665,0.98,45.45454545454544,1,2013,9
263,ITI,1,11/03/1997,11/03/1997,0.0,11.275,0.0,0,1997,25
264,PDCE,5,06/09/2021,06/08/2022,2.4,0.35,416.66666666666674,0,2021,1
265,HIBB,5,07/07/2021,06/08/2022,2.2,0.25,0.0,0,2021,1
266,MLKN,6,02/25/2021,05/26/2022,3.0,0.1875,0.0,0,2021,34
267,SPGI,27,02/23/2016,08/25/2022,2.888888888888889,0.85,21.951219512195124,1,2016,6
268,TOPS,8,12/20/2004,04/12/2006,2.0,2.5,2280.952380952381,0,2004,18
269,RILYO,14,07/12/2019,10/13/2022,2.7857142857142856,0.421875,7.142857142857139,1,2019,3
270,INTU,44,10/05/2011,07/08/2022,2.9318181818181817,0.68,31.57894736842104,1,2011,11
271,AEP,72,08/06/2004,05/09/2022,3.0,0.78,9.523809523809533,2,2004,22
272,BANR,106,12/27/1995,05/02/2022,2.990566037735849,0.44,1100.0,3,1995,27
273,FRAF,12,08/01/2019,05/05/2022,3.0,0.32,3.333333333333343,1,2019,24
274,BELFA,77,07/11/2003,07/14/2022,2.961038961038961,0.06,50.0,2,2003,19
275,DAL,27,08/07/2013,02/19/2020,2.888888888888889,0.403,50.37037037037035,1,2013,9
276,USB,37,06/26/2013,06/29/2022,2.918918918918919,0.46,23.333333333333343,1,2013,9
277,DHCNI,41,10/11/2012,10/13/2022,2.926829268292683,0.3515625,0.0,1,2012,10
278,PEGA,65,06/29/2006,06/30/2022,2.953846153846154,0.03,100.0,2,2006,16
279,ED,36,08/12/2013,05/17/2022,2.9166666666666665,0.79,3.6231884057971087,1,2013,9
280,GPN,36,08/14/2013,06/09/2022,2.9444444444444446,0.25,1850.0,1,2013,9
281,RIOT,1,10/12/2017,10/12/2017,0.0,1.0,0.0,0,2017,5
282,BBGI,25,03/27/2014,03/30/2020,3.0,0.05,11.111111111111114,1,2014,17
283,SPG,8,10/08/2020,06/08/2022,2.875,1.7,10.0,1,2020,9
284,SLGN,19,11/30/2017,05/31/2022,3.0,0.16,16.666666666666686,1,2017,18
285,CHMG,95,12/18/1998,06/16/2022,2.968421052631579,0.31,19.230769230769226,3,1998,24
286,GCMG,6,02/26/2021,05/31/2022,2.5,0.1,33.33333333333334,0,2021,1
287,PEBK,20,06/01/2018,06/02/2022,2.55,0.18,40.0,1,2018,34
288,EML,91,11/23/1999,05/12/2022,2.967032967032967,0.11,177.77777777777777,3,1999,23
289,PARA,66,02/24/2006,06/14/2022,2.9696969696969697,0.24,100.0,2,2006,16
290,FISI,92,09/15/1999,06/16/2022,2.967391304347826,0.29,25.0,3,1999,23
291,WSBC,135,12/12/1988,06/09/2022,2.977777777777778,0.34,11.538461538461519,4,1988,34
292,LAND,113,02/13/2013,06/21/2022,0.9911504424778761,0.0454,275.0,1,2013,9
293,AFL,36,08/19/2013,05/17/2022,2.9166666666666665,0.4,21.212121212121204,1,2013,9
294,CHK,5,05/21/2021,05/18/2022,2.4,2.34,304.0,0,2021,1
295,CMTL,48,10/20/2010,07/19/2022,2.9375,0.1,10.000000000000014,1,2010,12
296,RMR,26,04/21/2016,04/22/2022,2.769230769230769,0.4,1742.1052631578948,1,2016,6
297,EWCZ,1,04/21/2022,04/21/2022,0.0,3.3,0.0,0,2022,0
298,BSET,9,11/12/2020,05/12/2022,2.3333333333333335,0.14,971.4285714285713,1,2020,34
299,CHNGU,12,09/13/2019,06/14/2022,2.75,0.75,1.1190508291762171,1,2019,3
300,CARR,9,06/25/2020,06/22/2022,2.6666666666666665,0.15,50.0,1,2020,2
